Period,Town,num_infection,num_dead,ratio_infection,ratio_dead
1,台中市/龍井區,4,0,5.12197e-05,0.0
1,台中市/霧峰區,2,0,3.07248e-05,0.0
1,台中市/太平區,8,2,4.1032e-05,1.0258e-05
1,台中市/大里區,10,1,4.69226e-05,4.69226e-06
1,台中市/和平區,0,0,0.0,0.0
1,台南市/新營區,3,0,3.93025e-05,0.0
1,台南市/鹽水區,1,0,3.99984e-05,0.0
1,台南市/白河區,0,0,0.0,0.0
1,台南市/柳營區,0,0,0.0,0.0
1,台南市/後壁區,0,0,0.0,0.0
1,台南市/東山區,1,1,4.96229e-05,4.96229e-05
1,台南市/麻豆區,1,0,2.28765e-05,0.0
1,台南市/下營區,1,0,4.26403e-05,0.0
1,台南市/六甲區,1,0,4.6151e-05,0.0
1,台南市/官田區,0,0,0.0,0.0
1,台南市/大內區,1,0,0.000108696,0.0
1,台南市/佳里區,2,1,3.40223e-05,1.70111e-05
1,台南市/學甲區,1,0,3.95366e-05,0.0
1,台南市/西港區,1,0,4.07797e-05,0.0
1,台南市/七股區,0,0,0.0,0.0
1,台南市/將軍區,0,0,0.0,0.0
1,台南市/北門區,1,0,9.43307e-05,0.0
1,台南市/新化區,4,1,9.23425e-05,2.30856e-05
1,台南市/善化區,0,0,0.0,0.0
1,台南市/新市區,0,0,0.0,0.0
1,台南市/安定區,1,0,3.29229e-05,0.0
1,台南市/山上區,0,0,0.0,0.0
1,台南市/玉井區,1,0,7.35186e-05,0.0
1,台南市/楠西區,0,0,0.0,0.0
1,台南市/南化區,0,0,0.0,0.0
1,台南市/左鎮區,0,0,0.0,0.0
1,台南市/仁德區,1,0,1.30916e-05,0.0
1,台南市/歸仁區,0,0,0.0,0.0
1,台南市/關廟區,0,0,0.0,0.0
1,台南市/龍崎區,0,0,0.0,0.0
1,台南市/永康區,5,1,2.12391e-05,4.24782e-06
1,台南市/東區,0,0,0.0,0.0
1,台南市/南區,1,1,8.07826e-06,8.07826e-06
1,台南市/北區,2,0,1.53735e-05,0.0
1,台南市/安南區,4,1,2.04475e-05,5.11187e-06
1,台南市/安平區,3,0,4.46342e-05,0.0
1,台南市/中西區,4,0,5.09191e-05,0.0
1,高雄市/鹽埕區,0,0,0.0,0.0
1,高雄市/鼓山區,9,0,6.36096e-05,0.0
1,高雄市/左營區,9,0,4.56144e-05,0.0
1,高雄市/楠梓區,9,1,4.7512e-05,5.27911e-06
1,高雄市/三民區,18,2,5.34334e-05,5.93704e-06
1,高雄市/新興區,1,0,1.98059e-05,0.0
1,高雄市/前金區,1,0,3.74981e-05,0.0
1,高雄市/苓雅區,7,1,4.1846e-05,5.978e-06
1,高雄市/前鎮區,8,2,4.30506e-05,1.07626e-05
